year,street_number,street_number_normal,street,location,building_name,interior_number,occupant_name,occupant_type,category,notes,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1962,1401,1401,Euclid Avenue,"1401 Euclid Avenue, Cleveland, Ohio",,,Air France Ntl Ar Ln,,SERVICE | Travel,,41.501065,-81.681945,1,range_interpolation,1401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1401,1401,Euclid Avenue,"1401 Euclid Avenue, Cleveland, Ohio",,,French Air Line,,SERVICE | Travel ,,41.501065,-81.681945,1,range_interpolation,1401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1401,1401,Euclid Avenue,"1401 Euclid Avenue, Cleveland, Ohio",,,Air France Ntl Ar Ln,,UNKNOWN OR OTHER,duplicate in directory,41.501065,-81.681945,1,range_interpolation,1401,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1407,1407,Euclid Avenue,"1407 Euclid Avenue, Cleveland, Ohio",,,Allen Theatre,,ENTERTAINMENT | Theater,,41.501068,-81.681896,1,range_interpolation,1407,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1407,1407,Euclid Avenue,"1407 Euclid Avenue, Cleveland, Ohio",,,Stanley Warner Mgmnt,,UNKNOWN OR OTHER,,41.501068,-81.681896,1,range_interpolation,1407,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1407,1407,Euclid Avenue,"1407 Euclid Avenue, Cleveland, Ohio",,,Stanley Warner Mgmnt,,UNKNOWN OR OTHER,duplicate in directory,41.501068,-81.681896,1,range_interpolation,1407,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1415,1415,Euclid Avenue,"1415 Euclid Avenue, Cleveland, Ohio",,,Playhouse Restrnt & L,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.501074,-81.68186,1,range_interpolation,1415,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1417,1417,Euclid Avenue,"1417 Euclid Avenue, Cleveland, Ohio",,,An Am World Airway,,SERVICE | Travel,,41.501076,-81.681851,1,range_interpolation,1417,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1417,1417,Euclid Avenue,"1417 Euclid Avenue, Cleveland, Ohio",,,Pan Amer Airways,,SERVICE | Travel,,41.501076,-81.681851,1,range_interpolation,1417,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1417,1417,Euclid Avenue,"1417 Euclid Avenue, Cleveland, Ohio",,,Pan Amer World Air,,SERVICE | Travel,,41.501076,-81.681851,1,range_interpolation,1417,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1418,1418,Euclid Avenue,"1418 Euclid Avenue, Cleveland, Ohio",,,Haberacker Optical,,PROFESSIONAL | Optometry and Ophthalmology,,41.500784,-81.681782,1,range_interpolation,1418,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1421,1421,Euclid Avenue,"1421 Euclid Avenue, Cleveland, Ohio",,,Deutsch Jwlry Co,,RETAIL | Jewelry,,41.501079,-81.681833,1,range_interpolation,1421,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1421,1421,Euclid Avenue,"1421 Euclid Avenue, Cleveland, Ohio",,,Deutsch Rudolph Co,,RETAIL | Jewelry,,41.501079,-81.681833,1,range_interpolation,1421,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1421,1421,Euclid Avenue,"1421 Euclid Avenue, Cleveland, Ohio",,,Rudolph Deutsch Co,,RETAIL | Jewelry,,41.501079,-81.681833,1,range_interpolation,1421,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1422,1422,Euclid Avenue,"1422 Euclid Avenue, Cleveland, Ohio",Hanna Bldg,lobby,Busse Ellis E,,"BUILDING DETAIL | Storage, Office, or Other Secondary Space",chairman of Continental Bank,41.500787,-81.681765,1,range_interpolation,1422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1422,1422,Euclid Avenue,"1422 Euclid Avenue, Cleveland, Ohio",Hanna Bldg,lobby,Schulist Bernard H,,"BUILDING DETAIL | Storage, Office, or Other Secondary Space",president of Continental Bank,41.500787,-81.681765,1,range_interpolation,1422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1422,1422,Euclid Avenue,"1422 Euclid Avenue, Cleveland, Ohio",Hanna Bldg,lobby,Rudds Prescrptn,,RETAIL | Pharmacy and Drug,,41.500787,-81.681765,1,range_interpolation,1422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1422,1422,Euclid Avenue,"1422 Euclid Avenue, Cleveland, Ohio",Hanna Bldg,lobby,Sabena Belgn World,,SERVICE | Travel,,41.500787,-81.681765,1,range_interpolation,1422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1422,1422,Euclid Avenue,"1422 Euclid Avenue, Cleveland, Ohio",Hanna Bldg,lobby,Trans Canada Air Ln,,SERVICE | Travel,,41.500787,-81.681765,1,range_interpolation,1422,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1425,1425,Euclid Avenue,"1425 Euclid Avenue, Cleveland, Ohio",,,Amer Express Co,,SERVICE | Travel ,,41.501083,-81.681815,1,range_interpolation,1425,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1425,1425,Euclid Avenue,"1425 Euclid Avenue, Cleveland, Ohio",,,Amer Exp Field Whs,,UNKNOWN OR OTHER,,41.501083,-81.681815,1,range_interpolation,1425,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1426,1426,Euclid Avenue,"1426 Euclid Avenue, Cleveland, Ohio",,,Deutsche Lufthansa,,SERVICE | Travel,,41.50079,-81.681748,1,range_interpolation,1426,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1426,1426,Euclid Avenue,"1426 Euclid Avenue, Cleveland, Ohio",,,German Airlines Luf,,SERVICE | Travel,,41.50079,-81.681748,1,range_interpolation,1426,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1426,1426,Euclid Avenue,"1426 Euclid Avenue, Cleveland, Ohio",,,Lufthansa German,,SERVICE | Travel,,41.50079,-81.681748,1,range_interpolation,1426,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1426,1426,Euclid Avenue,"1426 Euclid Avenue, Cleveland, Ohio",,,Lufthansa G Airline,,UNKNOWN OR OTHER,duplicate in directory,41.50079,-81.681748,1,range_interpolation,1426,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1427,1427,Euclid Avenue,"1427 Euclid Avenue, Cleveland, Ohio",,,Maurice J Roberts,,RETAIL | Jewelry,,41.501084,-81.681806,1,range_interpolation,1427,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1427,1427,Euclid Avenue,"1427 Euclid Avenue, Cleveland, Ohio",,,Roberts M Co,,RETAIL | Other,,41.501084,-81.681806,1,range_interpolation,1427,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1430,1430,Euclid Avenue,"1430 Euclid Avenue, Cleveland, Ohio",,,Clark Restrnt,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500793,-81.681731,1,range_interpolation,1430,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1438,1438,Euclid Avenue,"1438 Euclid Avenue, Cleveland, Ohio",,,Bueschers Co,,RETAIL | Cameras and Electronics,stereos/ sound systems,41.500799,-81.681696,1,range_interpolation,1438,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1501,1501,Euclid Avenue,"1501 Euclid Avenue, Cleveland, Ohio",Bulkley Arc & Bldg,Arc,Playhouse Sq Bowlg,,ENTERTAINMENT | Bowling,,41.501145,-81.681472,1,range_interpolation,1501,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1501,1501,Euclid Avenue,"1501 Euclid Avenue, Cleveland, Ohio",Bulkley Arc & Bldg,bsmnt,Bulkley Bldg Garage,,PARKING,,41.501145,-81.681472,1,range_interpolation,1501,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1501,1501,Euclid Avenue,"1501 Euclid Avenue, Cleveland, Ohio",Bulkley Arc & Bldg,gr fl,Jones Russell Inc,,RETAIL | Florist,,41.501145,-81.681472,1,range_interpolation,1501,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1501,1501,Euclid Avenue,"1501 Euclid Avenue, Cleveland, Ohio",Bulkley Arc & Bldg,lobby,Kogan Nat,,UNKNOWN OR OTHER,affiliated with Playhouse Square Bowling,41.501145,-81.681472,1,range_interpolation,1501,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1501,1501,Euclid Avenue,"1501 Euclid Avenue, Cleveland, Ohio",Bulkley Arc & Bldg,mn fl,Colonnade Cafetria,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.501145,-81.681472,1,range_interpolation,1501,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1505,1505,Euclid Avenue,"1505 Euclid Avenue, Cleveland, Ohio",,,Diamond Bros,,RETAIL | Men's Clothing,,41.501149,-81.681454,1,range_interpolation,1505,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1507,1507,Euclid Avenue,"1507 Euclid Avenue, Cleveland, Ohio",,,Likly & Rockett,,RETAIL | Other Clothing and Accessories,,41.50115,-81.681444,1,range_interpolation,1507,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1512,1512,Euclid Avenue,"1512 Euclid Avenue, Cleveland, Ohio",,,Korner & Wood Co The,,RETAIL | Books and Cards,,41.500858,-81.681377,1,range_interpolation,1512,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1512,1512,Euclid Avenue,"1512 Euclid Avenue, Cleveland, Ohio",,,Art Matrls Center,,RETAIL | Craft and Sewing Supplies,"cannot verify, searched for ""materials"" instead of ""matrls"". ",41.500858,-81.681377,1,range_interpolation,1512,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1513,1513,Euclid Avenue,"1513 Euclid Avenue, Cleveland, Ohio",,,Loews Cleve Theatre,,ENTERTAINMENT | Theater,,41.501155,-81.681417,1,range_interpolation,1513,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1515,1515,Euclid Avenue,"1515 Euclid Avenue, Cleveland, Ohio",Loew Bldg,mezn,Barker Ted,,"SERVICE | Advertising, Marketing, and Commercial Art",Loew's Theatre publicist,41.501157,-81.681408,1,range_interpolation,1515,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1515,1515,Euclid Avenue,"1515 Euclid Avenue, Cleveland, Ohio",Loew Bldg,mn fl,Loews State Theatre,,ENTERTAINMENT | Theater,,41.501157,-81.681408,1,range_interpolation,1515,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1515,1515,Euclid Avenue,"1515 Euclid Avenue, Cleveland, Ohio",Loew Bldg,mn fl,Summit of NY The,,SERVICE | Travel,"The summit of NY seems to be a NY hotel, not sure if this is an office for Loew Hotels or a travel agency for trips to NY ",41.501157,-81.681408,1,range_interpolation,1515,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1516,1516,Euclid Avenue,"1516 Euclid Avenue, Cleveland, Ohio",,,Niagara Cyclo Massg,,RETAIL | Health and Beauty Aids,"massage equipment, unsure how to categorize",41.500974,-81.680973,1,rooftop,1516,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1962,1516,1516,Euclid Avenue,"1516 Euclid Avenue, Cleveland, Ohio",,,Home Reducing Eqpm,,UNKNOWN OR OTHER,unable to verify,41.500974,-81.680973,1,rooftop,1516,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1962,1516,1516,Euclid Avenue,"1516 Euclid Avenue, Cleveland, Ohio",,,Niagara of Cleve,,UNKNOWN OR OTHER,duplicate in directory,41.500974,-81.680973,1,rooftop,1516,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,Cuyahoga
1962,1520,1520,Euclid Avenue,"1520 Euclid Avenue, Cleveland, Ohio",,,Boukairs Seeswts,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,ice cream shop (Boukairs Seesweets Restaurants),41.500864,-81.681343,1,range_interpolation,1520,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1520,1520,Euclid Avenue,"1520 Euclid Avenue, Cleveland, Ohio",,,Clark Restrnt Emp,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500864,-81.681343,1,range_interpolation,1520,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1520,1520,Euclid Avenue,"1520 Euclid Avenue, Cleveland, Ohio",,,Seesweets,,UNKNOWN OR OTHER,duplicate in directory,41.500864,-81.681343,1,range_interpolation,1520,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1524,1524,Euclid Avenue,"1524 Euclid Avenue, Cleveland, Ohio",,,Black Sheep Club,,"CLUBS AND ORGANIZATIONS | Civic, Social, and Political",,41.500867,-81.681326,1,range_interpolation,1524,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1524,1524,Euclid Avenue,"1524 Euclid Avenue, Cleveland, Ohio",,,Pierres Restrnt,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500867,-81.681326,1,range_interpolation,1524,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1524,1524,Euclid Avenue,"1524 Euclid Avenue, Cleveland, Ohio",,,Hotel Euclid,,HOTELS AND MOTELS,,41.500867,-81.681326,1,range_interpolation,1524,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
1962,1600,1600,Euclid Avenue,"1600 Euclid Avenue, Cleveland, Ohio",,,Avenue Sandwich Shp,,FOOD SERVICES AND DRINKING PLACES | Restaurants and Eateries,,41.500927,-81.680998,1,range_interpolation,1600,Euclid Ave,,,Cleveland,OH,Cuyahoga County,44115,US,TIGER/Line® dataset from the US Census Bureau
